Groups:

Data:
time unit: s, TestP5_audio:audio|AUD_DACDAT, TestP5_audio:audio|AUD_DACLRCK, 
40054, 0, 1, 
40055, 0, 1, 
40056, 0, 1, 
40057, 0, 1, 
40058, 0, 0, 
40059, 1, 0, 
40060, 1, 0, 
40061, 0, 0, 
40062, 0, 0, 
40063, 0, 0, 
40064, 1, 0, 
40065, 0, 0, 
40066, 0, 0, 
40067, 1, 0, 
40068, 0, 0, 
40069, 0, 0, 
40070, 1, 0, 
40071, 0, 0, 
40072, 0, 0, 
40073, 1, 0, 
40074, 0, 0, 
40075, 1, 0, 
40076, 0, 0, 
40077, 0, 0, 
40078, 0, 0, 
40079, 1, 0, 
40080, 1, 0, 
40081, 0, 0, 
40082, 1, 0, 
40083, 0, 0, 
40084, 1, 0, 
40085, 0, 0, 
40086, 0, 0, 
40087, 0, 0, 
40088, 0, 0, 
40089, 0, 0, 
40090, 0, 1, 
40091, 0, 1, 
40092, 0, 1, 
40093, 0, 1, 
40094, 0, 1, 
40095, 0, 1, 
40096, 0, 1, 
40097, 0, 1, 
40098, 0, 1, 
40099, 0, 1, 
40100, 0, 1, 
40101, 0, 1, 
40102, 0, 1, 
40103, 0, 1, 
40104, 0, 1, 
40105, 0, 1, 
40106, 0, 1, 
40107, 0, 1, 
40108, 0, 1, 
40109, 0, 1, 
40110, 0, 1, 
40111, 0, 1, 
40112, 0, 1, 
40113, 0, 1, 
40114, 0, 1, 
40115, 0, 1, 
40116, 0, 1, 
40117, 0, 1, 
40118, 0, 1, 
40119, 0, 1, 
40120, 0, 1, 
40121, 0, 1, 
40122, 0, 0, 
40123, 1, 0, 
40124, 0, 0, 
40125, 1, 0, 
40126, 1, 0, 
40127, 1, 0, 
40128, 1, 0, 
40129, 1, 0, 
40130, 1, 0, 
40131, 0, 0, 
40132, 1, 0, 
40133, 0, 0, 
40134, 0, 0, 
40135, 0, 0, 
40136, 1, 0, 
40137, 0, 0, 
40138, 0, 0, 
40139, 0, 0, 
40140, 1, 0, 
40141, 0, 0, 
40142, 1, 0, 
40143, 0, 0, 
40144, 1, 0, 
40145, 1, 0, 
40146, 0, 0, 
40147, 0, 0, 
40148, 1, 0, 
40149, 0, 0, 
40150, 0, 0, 
40151, 0, 0, 
40152, 0, 0, 
40153, 0, 0, 
40154, 0, 1, 
40155, 0, 1, 
40156, 0, 1, 
40157, 0, 1, 
40158, 0, 1, 
40159, 0, 1, 
40160, 0, 1, 
40161, 0, 1, 
40162, 0, 1, 
40163, 0, 1, 
40164, 0, 1, 
40165, 0, 1, 
40166, 0, 1, 
40167, 0, 1, 
40168, 0, 1, 
40169, 0, 1, 
40170, 0, 1, 
40171, 0, 1, 
40172, 0, 1, 
40173, 0, 1, 
40174, 0, 1, 
40175, 0, 1, 
40176, 0, 1, 
40177, 0, 1, 
40178, 0, 1, 
40179, 0, 1, 
40180, 0, 1, 
40181, 0, 1, 
40182, 0, 1, 
40183, 0, 1, 
40184, 0, 1, 
40185, 0, 1, 
40186, 0, 0, 
40187, 1, 0, 
40188, 0, 0, 
40189, 1, 0, 
40190, 1, 0, 
40191, 0, 0, 
40192, 1, 0, 
40193, 1, 0, 
40194, 1, 0, 
40195, 1, 0, 
40196, 0, 0, 
40197, 1, 0, 
40198, 0, 0, 
40199, 0, 0, 
40200, 1, 0, 
40201, 1, 0, 
40202, 0, 0, 
40203, 0, 0, 
40204, 1, 0, 
40205, 0, 0, 
40206, 1, 0, 
40207, 1, 0, 
40208, 1, 0, 
40209, 0, 0, 
40210, 0, 0, 
40211, 0, 0, 
40212, 1, 0, 
40213, 0, 0, 
40214, 0, 0, 
40215, 0, 0, 
40216, 0, 0, 
40217, 0, 0, 
40218, 0, 1, 
40219, 0, 1, 
40220, 0, 1, 
40221, 0, 1, 
40222, 0, 1, 
40223, 0, 1, 
40224, 0, 1, 
40225, 0, 1, 
40226, 0, 1, 
40227, 0, 1, 
40228, 0, 1, 
40229, 0, 1, 
40230, 0, 1, 
40231, 0, 1, 
40232, 0, 1, 
40233, 0, 1, 
40234, 0, 1, 
40235, 0, 1, 
40236, 0, 1, 
40237, 0, 1, 
40238, 0, 1, 
40239, 0, 1, 
40240, 0, 1, 
40241, 0, 1, 
40242, 0, 1, 
40243, 0, 1, 
40244, 0, 1, 
40245, 0, 1, 
40246, 0, 1, 
40247, 0, 1, 
40248, 0, 1, 
40249, 0, 1, 
40250, 0, 0, 
40251, 1, 0, 
40252, 0, 0, 
40253, 1, 0, 
40254, 1, 0, 
40255, 0, 0, 
40256, 0, 0, 
40257, 0, 0, 
40258, 0, 0, 
40259, 1, 0, 
40260, 0, 0, 
40261, 0, 0, 
40262, 1, 0, 
40263, 0, 0, 
40264, 1, 0, 
40265, 1, 0, 
40266, 1, 0, 
40267, 0, 0, 
40268, 0, 0, 
40269, 1, 0, 
40270, 0, 0, 
40271, 1, 0, 
40272, 0, 0, 
40273, 1, 0, 
40274, 0, 0, 
40275, 0, 0, 
40276, 0, 0, 
40277, 0, 0, 
40278, 0, 0, 
40279, 0, 0, 
40280, 0, 0, 
40281, 0, 0, 
40282, 0, 1, 
40283, 0, 1, 
40284, 0, 1, 
40285, 0, 1, 
40286, 0, 1, 
40287, 0, 1, 
40288, 0, 1, 
40289, 0, 1, 
40290, 0, 1, 
40291, 0, 1, 
40292, 0, 1, 
40293, 0, 1, 
40294, 0, 1, 
40295, 0, 1, 
40296, 0, 1, 
40297, 0, 1, 
40298, 0, 1, 
40299, 0, 1, 
40300, 0, 1, 
40301, 0, 1, 
40302, 0, 1, 
40303, 0, 1, 
40304, 0, 1, 
40305, 0, 1, 
40306, 0, 1, 
40307, 0, 1, 
40308, 0, 1, 
40309, 0, 1, 
40310, 0, 1, 
40311, 0, 1, 
40312, 0, 1, 
40313, 0, 1, 
40314, 0, 0, 
40315, 1, 0, 
40316, 0, 0, 
40317, 1, 0, 
40318, 0, 0, 
40319, 0, 0, 
40320, 1, 0, 
40321, 1, 0, 
40322, 0, 0, 
40323, 1, 0, 
40324, 1, 0, 
40325, 0, 0, 
40326, 1, 0, 
40327, 1, 0, 
40328, 1, 0, 
40329, 1, 0, 
40330, 0, 0, 
40331, 1, 0, 
40332, 0, 0, 
40333, 1, 0, 
40334, 0, 0, 
40335, 0, 0, 
40336, 0, 0, 
40337, 1, 0, 
40338, 0, 0, 
40339, 1, 0, 
40340, 1, 0, 
40341, 0, 0, 
40342, 0, 0, 
40343, 0, 0, 
40344, 0, 0, 
40345, 0, 0, 
40346, 0, 1, 
40347, 0, 1, 
40348, 0, 1, 
40349, 0, 1, 
40350, 0, 1, 
40351, 0, 1, 
40352, 0, 1, 
40353, 0, 1, 
40354, 0, 1, 
40355, 0, 1, 
40356, 0, 1, 
40357, 0, 1, 
40358, 0, 1, 
40359, 0, 1, 
40360, 0, 1, 
40361, 0, 1, 
40362, 0, 1, 
40363, 0, 1, 
40364, 0, 1, 
40365, 0, 1, 
40366, 0, 1, 
40367, 0, 1, 
40368, 0, 1, 
40369, 0, 1, 
40370, 0, 1, 
40371, 0, 1, 
40372, 0, 1, 
40373, 0, 1, 
40374, 0, 1, 
40375, 0, 1, 
40376, 0, 1, 
40377, 0, 1, 
40378, 0, 0, 
40379, 1, 0, 
40380, 0, 0, 
40381, 0, 0, 
40382, 1, 0, 
40383, 1, 0, 
40384, 1, 0, 
40385, 0, 0, 
40386, 1, 0, 
40387, 0, 0, 
40388, 0, 0, 
40389, 0, 0, 
40390, 0, 0, 
40391, 0, 0, 
40392, 0, 0, 
40393, 0, 0, 
40394, 1, 0, 
40395, 1, 0, 
40396, 0, 0, 
40397, 0, 0, 
40398, 0, 0, 
40399, 1, 0, 
40400, 0, 0, 
40401, 0, 0, 
40402, 0, 0, 
40403, 1, 0, 
40404, 1, 0, 
40405, 0, 0, 
40406, 0, 0, 
40407, 0, 0, 
40408, 0, 0, 
40409, 0, 0, 
40410, 0, 1, 
40411, 0, 1, 
40412, 0, 1, 
40413, 0, 1, 
40414, 0, 1, 
40415, 0, 1, 
40416, 0, 1, 
40417, 0, 1, 
40418, 0, 1, 
40419, 0, 1, 
40420, 0, 1, 
40421, 0, 1, 
40422, 0, 1, 
40423, 0, 1, 
40424, 0, 1, 
40425, 0, 1, 
40426, 0, 1, 
40427, 0, 1, 
40428, 0, 1, 
40429, 0, 1, 
40430, 0, 1, 
40431, 0, 1, 
40432, 0, 1, 
40433, 0, 1, 
40434, 0, 1, 
40435, 0, 1, 
40436, 0, 1, 
40437, 0, 1, 
40438, 0, 1, 
40439, 0, 1, 
40440, 0, 1, 
40441, 0, 1, 
40442, 0, 0, 
40443, 1, 0, 
40444, 0, 0, 
40445, 0, 0, 
40446, 1, 0, 
40447, 0, 0, 
40448, 0, 0, 
40449, 1, 0, 
40450, 1, 0, 
40451, 1, 0, 
40452, 1, 0, 
40453, 0, 0, 
40454, 1, 0, 
40455, 1, 0, 
40456, 0, 0, 
40457, 0, 0, 
40458, 1, 0, 
40459, 0, 0, 
40460, 1, 0, 
40461, 1, 0, 
40462, 1, 0, 
40463, 0, 0, 
40464, 0, 0, 
40465, 0, 0, 
40466, 1, 0, 
40467, 1, 0, 
40468, 1, 0, 
40469, 0, 0, 
40470, 0, 0, 
40471, 0, 0, 
40472, 0, 0, 
40473, 0, 0, 
40474, 0, 1, 
40475, 0, 1, 
40476, 0, 1, 
40477, 0, 1, 
40478, 0, 1, 
40479, 0, 1, 
40480, 0, 1, 
40481, 0, 1, 
40482, 0, 1, 
40483, 0, 1, 
40484, 0, 1, 
40485, 0, 1, 
40486, 0, 1, 
40487, 0, 1, 
40488, 0, 1, 
40489, 0, 1, 
40490, 0, 1, 
40491, 0, 1, 
40492, 0, 1, 
40493, 0, 1, 
40494, 0, 1, 
40495, 0, 1, 
40496, 0, 1, 
40497, 0, 1, 
40498, 0, 1, 
40499, 0, 1, 
40500, 0, 1, 
40501, 0, 1, 
40502, 0, 1, 
40503, 0, 1, 
40504, 0, 1, 
40505, 0, 1, 
40506, 0, 0, 
40507, 1, 0, 
40508, 0, 0, 
40509, 0, 0, 
40510, 0, 0, 
40511, 1, 0, 
40512, 0, 0, 
40513, 0, 0, 
40514, 0, 0, 
40515, 1, 0, 
40516, 1, 0, 
40517, 1, 0, 
40518, 0, 0, 
40519, 0, 0, 
40520, 1, 0, 
40521, 0, 0, 
40522, 0, 0, 
40523, 0, 0, 
40524, 0, 0, 
40525, 0, 0, 
40526, 0, 0, 
40527, 1, 0, 
40528, 0, 0, 
40529, 1, 0, 
40530, 1, 0, 
40531, 0, 0, 
40532, 1, 0, 
40533, 0, 0, 
40534, 0, 0, 
40535, 0, 0, 
40536, 0, 0, 
40537, 0, 0, 
40538, 0, 1, 
40539, 0, 1, 
40540, 0, 1, 
40541, 0, 1, 
40542, 0, 1, 
40543, 0, 1, 
40544, 0, 1, 
40545, 0, 1, 
40546, 0, 1, 
40547, 0, 1, 
40548, 0, 1, 
40549, 0, 1, 
40550, 0, 1, 
40551, 0, 1, 
40552, 0, 1, 
40553, 0, 1, 
40554, 0, 1, 
40555, 0, 1, 
40556, 0, 1, 
40557, 0, 1, 
40558, 0, 1, 
40559, 0, 1, 
40560, 0, 1, 
40561, 0, 1, 
40562, 0, 1, 
40563, 0, 1, 
40564, 0, 1, 
40565, 0, 1, 
40566, 0, 1, 
40567, 0, 1, 
40568, 0, 1, 
40569, 0, 1, 
40570, 0, 0, 
40571, 0, 0, 
40572, 1, 0, 
40573, 1, 0, 
40574, 1, 0, 
40575, 1, 0, 
40576, 1, 0, 
40577, 1, 0, 
40578, 1, 0, 
40579, 0, 0, 
40580, 1, 0, 
40581, 0, 0, 
40582, 0, 0, 
40583, 0, 0, 
40584, 0, 0, 
40585, 1, 0, 
40586, 1, 0, 
40587, 0, 0, 
40588, 1, 0, 
40589, 0, 0, 
40590, 0, 0, 
40591, 1, 0, 
40592, 1, 0, 
40593, 0, 0, 
40594, 1, 0, 
40595, 1, 0, 
40596, 1, 0, 
40597, 0, 0, 
40598, 0, 0, 
40599, 0, 0, 
40600, 0, 0, 
40601, 0, 0, 
40602, 0, 1, 
40603, 0, 1, 
40604, 0, 1, 
40605, 0, 1, 
40606, 0, 1, 
40607, 0, 1, 
40608, 0, 1, 
40609, 0, 1, 
40610, 0, 1, 
40611, 0, 1, 
40612, 0, 1, 
40613, 0, 1, 
40614, 0, 1, 
40615, 0, 1, 
40616, 0, 1, 
40617, 0, 1, 
40618, 0, 1, 
40619, 0, 1, 
40620, 0, 1, 
40621, 0, 1, 
40622, 0, 1, 
40623, 0, 1, 
40624, 0, 1, 
40625, 0, 1, 
40626, 0, 1, 
40627, 0, 1, 
40628, 0, 1, 
40629, 0, 1, 
40630, 0, 1, 
40631, 0, 1, 
40632, 0, 1, 
40633, 0, 1, 
40634, 0, 0, 
40635, 0, 0, 
40636, 1, 0, 
40637, 1, 0, 
40638, 1, 0, 
40639, 0, 0, 
40640, 1, 0, 
40641, 0, 0, 
40642, 0, 0, 
40643, 0, 0, 
40644, 0, 0, 
40645, 1, 0, 
40646, 0, 0, 
40647, 1, 0, 
40648, 0, 0, 
40649, 0, 0, 
40650, 0, 0, 
40651, 1, 0, 
40652, 1, 0, 
40653, 1, 0, 
40654, 1, 0, 
40655, 1, 0, 
40656, 0, 0, 
40657, 0, 0, 
40658, 0, 0, 
40659, 0, 0, 
40660, 0, 0, 
40661, 0, 0, 
40662, 0, 0, 
40663, 0, 0, 
40664, 0, 0, 
40665, 0, 0, 
40666, 0, 1, 
40667, 0, 1, 
40668, 0, 1, 
40669, 0, 1, 
40670, 0, 1, 
40671, 0, 1, 
40672, 0, 1, 
40673, 0, 1, 
40674, 0, 1, 
40675, 0, 1, 
40676, 0, 1, 
40677, 0, 1, 
40678, 0, 1, 
40679, 0, 1, 
40680, 0, 1, 
40681, 0, 1, 
40682, 0, 1, 
40683, 0, 1, 
40684, 0, 1, 
40685, 0, 1, 
40686, 0, 1, 
40687, 0, 1, 
40688, 0, 1, 
40689, 0, 1, 
40690, 0, 1, 
40691, 0, 1, 
40692, 0, 1, 
40693, 0, 1, 
40694, 0, 1, 
40695, 0, 1, 
40696, 0, 1, 
40697, 0, 1, 
40698, 0, 0, 
40699, 0, 0, 
40700, 1, 0, 
40701, 1, 0, 
40702, 0, 0, 
40703, 1, 0, 
40704, 0, 0, 
40705, 1, 0, 
40706, 0, 0, 
40707, 1, 0, 
40708, 1, 0, 
40709, 1, 0, 
40710, 1, 0, 
40711, 1, 0, 
40712, 0, 0, 
40713, 1, 0, 
40714, 0, 0, 
40715, 0, 0, 
40716, 0, 0, 
40717, 0, 0, 
40718, 1, 0, 
40719, 1, 0, 
40720, 0, 0, 
40721, 1, 0, 
40722, 0, 0, 
40723, 0, 0, 
40724, 0, 0, 
40725, 0, 0, 
40726, 0, 0, 
40727, 0, 0, 
40728, 0, 0, 
40729, 0, 0, 
40730, 0, 1, 
40731, 0, 1, 
40732, 0, 1, 
40733, 0, 1, 
40734, 0, 1, 
40735, 0, 1, 
40736, 0, 1, 
40737, 0, 1, 
40738, 0, 1, 
40739, 0, 1, 
40740, 0, 1, 
40741, 0, 1, 
40742, 0, 1, 
40743, 0, 1, 
40744, 0, 1, 
40745, 0, 1, 
40746, 0, 1, 
40747, 0, 1, 
40748, 0, 1, 
40749, 0, 1, 
40750, 0, 1, 
40751, 0, 1, 
40752, 0, 1, 
40753, 0, 1, 
40754, 0, 1, 
40755, 0, 1, 
40756, 0, 1, 
40757, 0, 1, 
40758, 0, 1, 
40759, 0, 1, 
40760, 0, 1, 
40761, 0, 1, 
40762, 0, 0, 
40763, 0, 0, 
40764, 1, 0, 
40765, 1, 0, 
40766, 0, 0, 
40767, 0, 0, 
40768, 0, 0, 
40769, 0, 0, 
40770, 0, 0, 
40771, 0, 0, 
40772, 1, 0, 
40773, 1, 0, 
40774, 1, 0, 
40775, 1, 0, 
40776, 0, 0, 
40777, 0, 0, 
40778, 0, 0, 
40779, 1, 0, 
40780, 0, 0, 
40781, 0, 0, 
40782, 1, 0, 
40783, 0, 0, 
40784, 1, 0, 
40785, 1, 0, 
40786, 0, 0, 
40787, 0, 0, 
40788, 0, 0, 
40789, 0, 0, 
40790, 0, 0, 
40791, 0, 0, 
40792, 0, 0, 
40793, 0, 0, 
40794, 0, 1, 
40795, 0, 1, 
40796, 0, 1, 
40797, 0, 1, 
40798, 0, 1, 
40799, 0, 1, 
40800, 0, 1, 
40801, 0, 1, 
40802, 0, 1, 
40803, 0, 1, 
40804, 0, 1, 
40805, 0, 1, 
40806, 0, 1, 
40807, 0, 1, 
40808, 0, 1, 
40809, 0, 1, 
40810, 0, 1, 
40811, 0, 1, 
40812, 0, 1, 
40813, 0, 1, 
40814, 0, 1, 
40815, 0, 1, 
40816, 0, 1, 
40817, 0, 1, 
40818, 0, 1, 
40819, 0, 1, 
40820, 0, 1, 
40821, 0, 1, 
40822, 0, 1, 
40823, 0, 1, 
40824, 0, 1, 
40825, 0, 1, 
40826, 0, 0, 
40827, 0, 0, 
40828, 1, 0, 
40829, 0, 0, 
40830, 1, 0, 
40831, 0, 0, 
40832, 1, 0, 
40833, 1, 0, 
40834, 1, 0, 
40835, 1, 0, 
40836, 1, 0, 
40837, 1, 0, 
40838, 0, 0, 
40839, 0, 0, 
40840, 1, 0, 
40841, 1, 0, 
40842, 0, 0, 
40843, 0, 0, 
40844, 0, 0, 
40845, 1, 0, 
40846, 0, 0, 
40847, 1, 0, 
40848, 0, 0, 
40849, 1, 0, 
40850, 1, 0, 
40851, 0, 0, 
40852, 1, 0, 
40853, 0, 0, 
40854, 0, 0, 
40855, 0, 0, 
40856, 0, 0, 
40857, 0, 0, 
40858, 0, 1, 
40859, 0, 1, 
40860, 0, 1, 
40861, 0, 1, 
40862, 0, 1, 
40863, 0, 1, 
40864, 0, 1, 
40865, 0, 1, 
40866, 0, 1, 
40867, 0, 1, 
40868, 0, 1, 
40869, 0, 1, 
40870, 0, 1, 
40871, 0, 1, 
40872, 0, 1, 
40873, 0, 1, 
40874, 0, 1, 
40875, 0, 1, 
40876, 0, 1, 
40877, 0, 1, 
40878, 0, 1, 
40879, 0, 1, 
40880, 0, 1, 
40881, 0, 1, 
40882, 0, 1, 
40883, 0, 1, 
40884, 0, 1, 
40885, 0, 1, 
40886, 0, 1, 
40887, 0, 1, 
40888, 0, 1, 
40889, 0, 1, 
40890, 0, 0, 
40891, 0, 0, 
40892, 1, 0, 
40893, 0, 0, 
40894, 0, 0, 
40895, 1, 0, 
40896, 1, 0, 
40897, 1, 0, 
40898, 0, 0, 
40899, 1, 0, 
40900, 0, 0, 
40901, 1, 0, 
40902, 1, 0, 
40903, 0, 0, 
40904, 0, 0, 
40905, 1, 0, 
40906, 0, 0, 
40907, 1, 0, 
40908, 0, 0, 
40909, 1, 0, 
40910, 0, 0, 
40911, 1, 0, 
40912, 0, 0, 
40913, 1, 0, 
40914, 1, 0, 
40915, 0, 0, 
40916, 0, 0, 
40917, 0, 0, 
40918, 0, 0, 
40919, 0, 0, 
40920, 0, 0, 
40921, 0, 0, 
40922, 0, 1, 
40923, 0, 1, 
40924, 0, 1, 
40925, 0, 1, 
40926, 0, 1, 
40927, 0, 1, 
40928, 0, 1, 
40929, 0, 1, 
40930, 0, 1, 
40931, 0, 1, 
40932, 0, 1, 
40933, 0, 1, 
40934, 0, 1, 
40935, 0, 1, 
40936, 0, 1, 
40937, 0, 1, 
40938, 0, 1, 
40939, 0, 1, 
40940, 0, 1, 
40941, 0, 1, 
40942, 0, 1, 
40943, 0, 1, 
40944, 0, 1, 
40945, 0, 1, 
40946, 0, 1, 
40947, 0, 1, 
40948, 0, 1, 
40949, 0, 1, 
40950, 0, 1, 
40951, 0, 1, 
40952, 0, 1, 
40953, 0, 1, 
40954, 0, 0, 
40955, 0, 0, 
40956, 1, 0, 
40957, 0, 0, 
40958, 0, 0, 
40959, 0, 0, 
40960, 1, 0, 
40961, 1, 0, 
40962, 0, 0, 
40963, 0, 0, 
40964, 1, 0, 
40965, 1, 0, 
40966, 0, 0, 
40967, 1, 0, 
40968, 0, 0, 
40969, 0, 0, 
40970, 1, 0, 
40971, 1, 0, 
40972, 0, 0, 
40973, 0, 0, 
40974, 1, 0, 
40975, 1, 0, 
40976, 0, 0, 
40977, 1, 0, 
40978, 0, 0, 
40979, 0, 0, 
40980, 0, 0, 
40981, 0, 0, 
40982, 0, 0, 
40983, 0, 0, 
40984, 0, 0, 
40985, 0, 0, 
40986, 0, 1, 
40987, 0, 1, 
40988, 0, 1, 
40989, 0, 1, 
40990, 0, 1, 
40991, 0, 1, 
40992, 0, 1, 
40993, 0, 1, 
40994, 0, 1, 
40995, 0, 1, 
40996, 0, 1, 
40997, 0, 1, 
40998, 0, 1, 
40999, 0, 1, 
41000, 0, 1, 
41001, 0, 1, 
41002, 0, 1, 
41003, 0, 1, 
41004, 0, 1, 
41005, 0, 1, 
41006, 0, 1, 
41007, 0, 1, 
41008, 0, 1, 
41009, 0, 1, 
41010, 0, 1, 
41011, 0, 1, 
41012, 0, 1, 
41013, 0, 1, 
41014, 0, 1, 
41015, 0, 1, 
41016, 0, 1, 
41017, 0, 1, 
41018, 0, 0, 
41019, 0, 0, 
41020, 0, 0, 
41021, 1, 0, 
41022, 1, 0, 
41023, 1, 0, 
41024, 1, 0, 
41025, 1, 0, 
41026, 1, 0, 
41027, 1, 0, 
41028, 1, 0, 
41029, 1, 0, 
41030, 0, 0, 
41031, 1, 0, 
41032, 0, 0, 
41033, 1, 0, 
41034, 1, 0, 
41035, 1, 0, 
41036, 0, 0, 
41037, 1, 0, 
41038, 0, 0, 
41039, 0, 0, 
41040, 1, 0, 
41041, 0, 0, 
41042, 0, 0, 
41043, 0, 0, 
41044, 0, 0, 
41045, 0, 0, 
41046, 0, 0, 
41047, 0, 0, 
41048, 0, 0, 
41049, 0, 0, 
41050, 0, 1, 
41051, 0, 1, 
41052, 0, 1, 
41053, 0, 1, 
41054, 0, 1, 
41055, 0, 1, 
41056, 0, 1, 
41057, 0, 1, 
41058, 0, 1, 
41059, 0, 1, 
41060, 0, 1, 
41061, 0, 1, 
41062, 0, 1, 
41063, 0, 1, 
41064, 0, 1, 
41065, 0, 1, 
41066, 0, 1, 
41067, 0, 1, 
41068, 0, 1, 
41069, 0, 1, 
41070, 0, 1, 
41071, 0, 1, 
41072, 0, 1, 
41073, 0, 1, 
41074, 0, 1, 
41075, 0, 1, 
41076, 0, 1, 
41077, 0, 1, 
41078, 0, 1, 
41079, 0, 1, 
41080, 0, 1, 
41081, 0, 1, 
41082, 0, 0, 
41083, 0, 0, 
41084, 0, 0, 
41085, 1, 0, 
41086, 1, 0, 
41087, 1, 0, 
41088, 0, 0, 
41089, 0, 0, 
41090, 1, 0, 
41091, 1, 0, 
41092, 1, 0, 
41093, 1, 0, 
41094, 0, 0, 
41095, 1, 0, 
41096, 0, 0, 
41097, 0, 0, 
41098, 0, 0, 
41099, 1, 0, 
41100, 1, 0, 
41101, 0, 0, 
41102, 1, 0, 
41103, 1, 0, 
41104, 0, 0, 
41105, 1, 0, 
41106, 1, 0, 
41107, 0, 0, 
41108, 1, 0, 
41109, 0, 0, 
41110, 0, 0, 
41111, 0, 0, 
41112, 0, 0, 
41113, 0, 0, 
41114, 0, 1, 
41115, 0, 1, 
41116, 0, 1, 
41117, 0, 1, 
41118, 0, 1, 
41119, 0, 1, 
41120, 0, 1, 
41121, 0, 1, 
41122, 0, 1, 
41123, 0, 1, 
41124, 0, 1, 
41125, 0, 1, 
41126, 0, 1, 
41127, 0, 1, 
41128, 0, 1, 
41129, 0, 1, 
41130, 0, 1, 
41131, 0, 1, 
41132, 0, 1, 
41133, 0, 1, 
41134, 0, 1, 
41135, 0, 1, 
41136, 0, 1, 
41137, 0, 1, 
41138, 0, 1, 
41139, 0, 1, 
41140, 0, 1, 
41141, 0, 1, 
41142, 0, 1, 
41143, 0, 1, 
41144, 0, 1, 
41145, 0, 1, 
41146, 0, 0, 
41147, 0, 0, 
41148, 0, 0, 
41149, 1, 0, 
41150, 1, 0, 
41151, 0, 0, 
41152, 1, 0, 
41153, 0, 0, 
41154, 1, 0, 
41155, 1, 0, 
41156, 1, 0, 
41157, 0, 0, 
41158, 1, 0, 
41159, 1, 0, 
41160, 1, 0, 
41161, 1, 0, 
41162, 1, 0, 
41163, 0, 0, 
41164, 1, 0, 
41165, 0, 0, 
41166, 1, 0, 
41167, 1, 0, 
41168, 1, 0, 
41169, 1, 0, 
41170, 0, 0, 
41171, 1, 0, 
41172, 0, 0, 
41173, 0, 0, 
41174, 0, 0, 
41175, 0, 0, 
41176, 0, 0, 
41177, 0, 0, 
41178, 0, 1, 
41179, 0, 1, 
41180, 0, 1, 
41181, 0, 1, 
41182, 0, 1, 
41183, 0, 1, 
41184, 0, 1, 
41185, 0, 1, 
41186, 0, 1, 
41187, 0, 1, 
41188, 0, 1, 
41189, 0, 1, 
41190, 0, 1, 
41191, 0, 1, 
41192, 0, 1, 
41193, 0, 1, 
41194, 0, 1, 
41195, 0, 1, 
41196, 0, 1, 
41197, 0, 1, 
41198, 0, 1, 
41199, 0, 1, 
41200, 0, 1, 
41201, 0, 1, 
41202, 0, 1, 
41203, 0, 1, 
41204, 0, 1, 
41205, 0, 1, 
41206, 0, 1, 
41207, 0, 1, 
41208, 0, 1, 
41209, 0, 1, 
41210, 0, 0, 
41211, 0, 0, 
41212, 0, 0, 
41213, 1, 0, 
41214, 1, 0, 
41215, 0, 0, 
41216, 0, 0, 
41217, 1, 0, 
41218, 0, 0, 
41219, 0, 0, 
41220, 1, 0, 
41221, 1, 0, 
41222, 1, 0, 
41223, 1, 0, 
41224, 1, 0, 
41225, 1, 0, 
41226, 1, 0, 
41227, 1, 0, 
41228, 1, 0, 
41229, 1, 0, 
41230, 0, 0, 
41231, 0, 0, 
41232, 1, 0, 
41233, 0, 0, 
41234, 1, 0, 
41235, 0, 0, 
41236, 0, 0, 
41237, 0, 0, 
41238, 0, 0, 
41239, 0, 0, 
41240, 0, 0, 
41241, 0, 0, 
41242, 0, 1, 
41243, 0, 1, 
41244, 0, 1, 
41245, 0, 1, 
41246, 0, 1, 
41247, 0, 1, 
41248, 0, 1, 
41249, 0, 1, 
41250, 0, 1, 
41251, 0, 1, 
41252, 0, 1, 
41253, 0, 1, 
41254, 0, 1, 
41255, 0, 1, 
41256, 0, 1, 
41257, 0, 1, 
41258, 0, 1, 
41259, 0, 1, 
41260, 0, 1, 
41261, 0, 1, 
41262, 0, 1, 
41263, 0, 1, 
41264, 0, 1, 
41265, 0, 1, 
41266, 0, 1, 
41267, 0, 1, 
41268, 0, 1, 
41269, 0, 1, 
41270, 0, 1, 
41271, 0, 1, 
41272, 0, 1, 
41273, 0, 1, 
41274, 0, 0, 
41275, 0, 0, 
41276, 0, 0, 
41277, 1, 0, 
41278, 1, 0, 
41279, 0, 0, 
41280, 0, 0, 
41281, 0, 0, 
41282, 0, 0, 
41283, 1, 0, 
41284, 1, 0, 
41285, 0, 0, 
41286, 1, 0, 
41287, 1, 0, 
41288, 1, 0, 
41289, 0, 0, 
41290, 1, 0, 
41291, 1, 0, 
41292, 1, 0, 
41293, 1, 0, 
41294, 0, 0, 
41295, 1, 0, 
41296, 1, 0, 
41297, 0, 0, 
41298, 1, 0, 
41299, 1, 0, 
41300, 0, 0, 
41301, 0, 0, 
41302, 0, 0, 
41303, 0, 0, 
41304, 0, 0, 
41305, 0, 0, 
41306, 0, 1, 
41307, 0, 1, 
41308, 0, 1, 
41309, 0, 1, 
41310, 0, 1, 
41311, 0, 1, 
41312, 0, 1, 
41313, 0, 1, 
41314, 0, 1, 
41315, 0, 1, 
41316, 0, 1, 
41317, 0, 1, 
41318, 0, 1, 
41319, 0, 1, 
41320, 0, 1, 
